rule_id,y_homo,y_stable,y_prop,y_chaotic,y_complex,y_conf
7919682,0.0,3.794147119151603e-06,0.9999154567718506,2.2894070866641413e-06,7.845211184758228e-05,0.9999154567718506
7991242,0.0,8.266094337158317e-05,0.9998312830924988,1.0867395030800252e-05,7.517407702834375e-05,0.9998312830924988
8257257,0.0,0.0001517014008640792,0.9997839629650116,7.930854641813312e-06,5.639083869937005e-05,0.9997839629650116
8267738,0.0,0.000340785551088588,2.225599966436324e-05,0.999099138379097,0.0005377995370508302,0.999099138379097
8396009,0.0,2.3255451469594846e-05,0.9998603820800781,9.19915482882061e-06,0.00010714673699109629,0.9998603820800781
8465713,0.0,1.048867538884224e-05,0.9999182045459747,2.926166109773476e-06,6.838582285126905e-05,0.9999182045459747
8483768,0.0,1.8436309710523345e-05,0.9999226987361908,2.474221366810525e-06,5.636443456751295e-05,0.9999226987361908
8732566,0.0,1.7460380604461534e-05,0.99991495013237,4.288571312827117e-06,6.327154023892945e-05,0.99991495013237
8772146,0.0,0.00010090001123895806,1.3853951287501332e-06,0.9977732062339782,0.00212450197141147,0.9977732062339782
8911815,0.0,1.96664212126052e-05,0.2000002239825335,6.81495924482001e-05,0.7999119663549209,0.9998681247234344
8921383,0.0,8.260883612365433e-06,0.999928617477417,2.4997020773298573e-06,6.060430368961534e-05,0.999928617477417
8924255,0.0,1.3503722220775671e-05,0.9998923599720001,4.796085295311059e-06,8.932105811254565e-05,0.9998923599720001
8946935,0.0,1.246425074441504e-05,0.999924772977829,2.628310420504931e-06,6.0118809597039015e-05,0.999924772977829
9126720,0.0,2.8664485034823715e-05,0.7500197181558178,4.7301737686205076e-05,0.24990432925887945,0.9998054563999176
9203018,0.0,2.2689169281875365e-05,0.9999213218688965,6.992516517811964e-06,4.8996085388353096e-05,0.9999213218688965
10160320,0.0,5.004486843063205e-06,0.9998793184757233,4.203088246867992e-06,0.00011146923316114,0.9998793184757233
10467673,0.0,3.491764318823698e-05,0.9998815208673477,7.734633436484728e-06,7.581506724818028e-05,0.9998815208673477
10538815,0.0,0.05010576159784249,0.9496976894496584,1.4214961720426799e-05,0.00018233981136284936,0.9996914684772491
10806010,0.0,3.994905555373407e-05,0.9998968720436097,3.5155452792423604e-06,5.9656323173840065e-05,0.9998968720436097
10971957,0.0,1.4956357517803553e-05,0.9999135732650757,2.966566614759358e-06,6.849366945971269e-05,0.9999135732650757
11079435,0.0,6.581366801583499e-06,0.9999199271202087,2.273154427712143e-06,7.120757618395146e-05,0.9999199271202087
11098346,0.0,3.716558157975669e-05,0.999878591299057,6.2542177147406616e-06,7.796964782755736e-05,0.999878591299057
11149296,0.0,0.9998838037252427,2.6677979258238337e-05,2.516930680940277e-05,6.431877209251762e-05,0.9998838037252427
11328635,0.0,3.369489941178472e-05,0.9998318821191787,9.473939826420974e-06,0.00012490343906389708,0.9998318821191787
11685477,0.0,0.34986019669255314,0.6499993212157278,3.408029038641294e-05,0.00010637533539603906,0.9998191207647323
12008443,0.0,1.324499730799289e-05,0.9998744428157806,5.990296176605625e-06,0.00010631582990750082,0.9998744428157806
12066567,0.0,9.944275188900064e-06,0.9999216556549072,2.39146826288561e-06,6.599287444259971e-05,0.9999216556549072
12525751,0.0,0.9999132692813874,2.483009320712881e-05,1.5598622212564806e-05,4.630797811842058e-05,0.9999132692813874
12530307,0.0,0.004267708191218808,0.3483025548244768,0.0008971261111582515,0.6465325894409034,0.8963581800460816
12533926,0.0,3.23636094435642e-05,0.9999020338058472,5.172750542214999e-06,6.0440567722244294e-05,0.9999020338058472
12567203,0.0,0.9998298138380051,4.5081016651238315e-05,3.6602278851205486e-05,8.851287457218859e-05,0.9998298138380051
12626431,0.0,3.410966623960121e-05,0.9998830139636994,4.223026479621694e-06,7.862340862629764e-05,0.9998830139636994
12672791,0.0,0.9997483789920807,7.889175176387653e-05,5.453689518617466e-05,0.000118178539560135,0.9997483789920807
12704546,0.0,2.4343030963791536e-05,0.9998849213123322,5.150712286194903e-06,8.557087494409643e-05,0.9998849213123322
12755416,0.0,0.999818766117096,3.3673223407504337e-05,4.708530664174759e-05,0.00010046932511611392,0.999818766117096
12856942,0.0,4.126326139157692e-05,0.9998747527599334,4.812457723346597e-06,7.917578477644961e-05,0.9998747527599334
13123181,0.0,1.2345594336693467e-05,0.9999315023422242,1.4952951858049347e-06,5.464631476570503e-05,0.9999315023422242
13413327,0.0,4.325479017097677e-06,0.9999662101268768,9.861873451200154e-07,2.8477495197876125e-05,0.9999662101268768
13473498,0.0,4.202046511636581e-05,0.9998563945293426,5.274877253214072e-06,9.631915781936791e-05,0.9998563945293426
13546129,0.0,4.045592379497715e-05,5.896037865493753e-07,0.9998255670070648,0.00013337407399374043,0.9998255670070648
13927377,0.0,0.9998565405607224,3.658067744254368e-05,3.169391093251761e-05,7.516681034758221e-05,0.9998565405607224
13969513,0.0,4.546270129139442e-05,0.9998167872428894,1.87315514722286e-05,0.00011900095250892633,0.9998167872428894
13982087,0.0,0.0006890769727760299,0.00026385627638770106,0.7511142715811729,0.24793279953300948,0.8544131606817246
13985587,0.0,0.9997930943965911,6.139711840660311e-05,4.4897463703819084e-05,0.0001006385555228541,0.9997930943965911
14232799,0.0,1.7285842432102072e-05,0.999866384267807,6.566175670741359e-06,0.00010974465621979715,0.999866384267807
14268679,0.0,1.8001127455136156e-05,0.9999082148075104,4.381444387036026e-06,6.938001079106119e-05,0.9999082148075104
14436386,0.0,8.533927780263183e-06,0.9998959302902222,4.05256508884122e-06,9.147595555986946e-05,0.9998959302902222
14443516,0.0,2.294174382768688e-05,0.9999157547950744,9.941218559106347e-06,5.134348066349048e-05,0.9999157547950744
14474005,0.0,1.4902321663612383e-05,0.9999368965625763,3.1653713449486532e-06,4.5012901864538435e-05,0.9999368965625763
14649494,0.0,0.00016252001551037265,0.9849883496761322,3.1585323756641874e-05,0.014817541418233281,0.9849883496761322
14713039,0.0,2.4252246294054203e-05,0.9999144077301025,3.1729016768622388e-06,5.8157535568170554e-05,0.9999144077301025
14823161,0.0,0.00010604003236946874,2.945977999502247e-06,0.9992578119039536,0.000633210115483915,0.9992578119039536
15029195,0.0,1.3974545345263322e-05,0.9998963952064515,5.843542157890624e-06,8.375922407140017e-05,0.9998963952064515
15147598,0.0,0.00010020296376747754,2.344327245396016e-06,0.999383544921875,0.000513910119479939,0.999383544921875
15158979,0.0,9.164653511105166e-05,0.9997413963079452,2.1328389107111433e-05,0.00014561950792991153,0.9997413963079452
15464119,0.0,8.286790416604088e-05,0.999791806936264,9.547272884447012e-06,0.00011578193552845995,0.999791806936264
15533385,0.0,6.690175123367226e-05,0.999808493256569,7.764468955429038e-06,0.00011685903773464148,0.999808493256569
15648999,0.0,3.570870521798497e-05,0.9997915387153625,1.1405726445445907e-05,0.00016135958649097804,0.9997915387153625
15725752,0.0,2.8944696714461317e-05,0.9998526006937027,9.020072070597962e-06,0.00010941707951129353,0.9998526006937027
15756056,0.0,6.6842547767009816e-06,0.9998998820781708,3.1668866313339093e-06,9.02551972103538e-05,0.9998998820781708
15899888,0.0,0.999875831604004,2.8673421456915094e-05,2.7809900711872614e-05,6.766460373910376e-05,0.999875831604004
16107320,0.0,2.981156585519768e-05,0.849930147370469,2.478564919100672e-05,0.15001525005063737,0.9998065769672394
16455533,0.0,1.1447107181083992e-05,0.9999051034450531,2.9353175364121855e-06,8.05131308879936e-05,0.9999051034450531
16540664,0.0,0.9997692465782165,4.8943463661998975e-05,5.3895791279501284e-05,0.000127925780907345,0.9997692465782165
17080949,0.0,0.0002176059811972365,0.00034273545588799076,0.020004070684080895,0.9794355899095535,0.9794355899095535
17137507,0.0,1.2215993547215475e-05,0.9999134600162506,2.9055800609967264e-06,7.142192698665895e-05,0.9999134600162506
17244050,0.0,1.7515528361400358e-05,0.9999402284622192,2.482259856151359e-06,3.977104570367374e-05,0.9999402284622192
17326806,0.0,4.656559017348319e-05,0.9998793929815293,8.497872363477654e-06,6.552794147863962e-05,0.9998793929815293
17554949,0.0,4.559615799735157e-05,0.999749767780304,6.295193111327535e-06,0.00019835763741861,0.999749767780304
17721780,0.0,0.000893425886169965,0.0001400761714876125,0.553098171390593,0.44586832034401597,0.8423946887254715
17907788,0.0,8.185893852895556e-05,0.9980591475963593,0.0016955130643736883,0.0001634698390261795,0.9980591475963593
18242534,0.0,4.928250405100698e-05,4.6634886352592275e-07,0.9997686177492142,0.0001816296634387647,0.9997686177492142
18347417,0.0,2.574640011516749e-05,0.9999107539653778,2.1615215018755406e-06,6.131955851742532e-05,0.9999107539653778
18381233,0.0,7.678698566451203e-05,0.9998530715703964,3.889451465965976e-06,6.625267851632089e-05,0.9998530715703964
18457743,0.0,1.231379585533432e-05,0.9999157190322876,4.764471441376372e-06,6.71687699650647e-05,0.9999157190322876
18480427,0.0,1.2518247604020872e-05,0.9999233901500701,2.289239398578502e-06,6.1795570582035e-05,0.9999233901500701
18501999,0.0,1.2309499425100512e-05,0.9999333679676056,2.3727230313852488e-06,5.196141974010971e-05,0.9999333679676056
18559263,0.0,0.9997511625289917,7.91398710134672e-05,5.337523980415426e-05,0.00011631256857065999,0.9997511625289917
18665155,0.0,4.012097779195756e-05,3.632441548440113e-07,0.9998565673828125,0.00010295523429702329,0.9998565673828125
18707570,0.0,0.9999321281909943,1.2781818657003897e-05,1.7014333343468026e-05,3.805914411714184e-05,0.9999321281909943
18714663,0.0,0.00017950042333722275,0.9996811002492905,1.1931105268558894e-05,0.0001274641021154366,0.9996811002492905
18927382,0.0,9.436403215656167e-05,2.4367081721266004e-06,0.9990968883037568,0.0008062910477746749,0.9990968883037568
19130150,0.0,3.945149469472897e-05,0.9997256606817245,8.834858999762218e-06,0.00022605096773985705,0.9997256606817245
19463662,0.0,2.3673301711824024e-05,0.9998614728450775,4.630977446140605e-06,0.00011019936937369911,0.9998614728450775
19593236,0.0,0.999565201997757,6.803728101658358e-05,0.00011803425113608643,0.00024872462672642003,0.999565201997757
19603544,0.0,1.5696995023972705e-05,0.9999556541442871,2.5883438979690253e-06,2.606169018690707e-05,0.9999556541442871
19656513,0.0,1.9412634901527782e-05,0.9998028516769409,1.5131573672988451e-05,0.000162616506713615,0.9998028516769409
19799899,0.0,0.9997538983821869,7.837261873646639e-05,5.713023183488986e-05,0.00011057449119102,0.9997538983821869
19843623,0.0,5.866111187060391e-05,1.1284471994610357e-06,0.9997821509838104,0.0001580653428959326,0.9997821509838104
19873167,0.0,7.493299472116633e-06,0.9999228179454803,2.457563516600203e-06,6.723558726662304e-05,0.9999228179454803
19959447,0.0,0.00039660885158805036,0.00030263132321120567,0.17179259341210124,0.8275081649422645,0.864485427737236
20252775,0.0,1.55478066062642e-05,0.9999207139015198,2.8544380370476574e-06,6.0882135039719286e-05,0.9999207139015198
20330114,0.0,0.0001427172623152288,2.769151301151851e-06,0.9986400812864303,0.0012144245971284738,0.9986400812864303
20379623,0.0,0.014747617748071198,0.9847071021795273,0.00012718264210888835,0.00041807146517382644,0.9847071021795273
20526074,0.0,1.888695387606276e-05,0.9999358177185058,7.973213632794795e-06,3.731771303137066e-05,0.9999358177185058
20680901,0.0,1.3531517379306023e-05,2.138684094461496e-05,0.0002677734755706767,0.9996972978115082,0.9996972978115082
20772726,0.0,0.0001867080129158582,0.00011663422610578078,0.004285910626640495,0.9954107284545899,0.9954107284545899
20839864,0.0,0.00028564697058750503,1.9098428788311138e-05,0.989170902967453,0.01052434375742446,0.989170902967453
21040384,0.0,1.4966304524932638e-05,0.9998156368732453,9.882752146950225e-06,0.000159532051475195,0.9998156368732453
21182735,0.0,0.999730795621872,8.359541461686604e-05,5.87637914577499e-05,0.00012683558634303999,0.999730795621872
21312864,0.0,5.867230847798055e-05,0.9998021602630616,8.952941425377502e-06,0.00013023525534658998,0.9998021602630616
21742099,0.0,5.1257977247585115e-05,0.9998657464981079,7.94682644027489e-06,7.50218103348663e-05,0.9998657464981079
21845423,0.0,1.0999591313520796e-05,0.9999365746974945,2.2046389744900807e-06,5.022415389248636e-05,0.9999365746974945
21892525,0.0,3.7633517149515686e-05,0.9999097883701324,2.1816561002196977e-06,5.038155632064445e-05,0.9999097883701324
22053585,0.0,0.999886280298233,2.959983903565444e-05,2.428084872008185e-05,5.982634975225665e-05,0.999886280298233
22192778,0.0,0.09999288974709089,0.8999227953449008,1.2361221536135098e-05,7.193600376921695e-05,0.9998811215162278
22220113,0.0,1.5829858421056996e-05,0.9999399662017823,9.304391551268053e-06,3.489011169222067e-05,0.9999399662017823
22403568,0.0,0.7499435066234582,0.2499785224154948,1.840052644865864e-05,5.955909919066471e-05,0.9998720198869705
22418657,0.0,8.703045746186505e-05,1.0417164672205105e-06,0.9996922105550766,0.00021972684612588475,0.9996922105550766
22796479,0.0,3.3207582873728825e-05,0.9998719334602356,5.205428851695615e-06,8.962311731010745e-05,0.9998719334602356
23316672,0.0,1.8603208582135265e-05,0.9998097747564316,9.62503863775055e-06,0.00016203287377716,0.9998097747564316
23793943,0.0,1.5041821552586043e-05,0.9999215841293335,2.8210760547153766e-06,6.055019839550369e-05,0.9999215841293335
23873747,0.0,0.00013593515577665148,0.9997930407524109,1.1215514484774758e-05,5.9775022782559974e-05,0.9997930407524109
23937442,0.0,5.9663290403465884e-05,7.973620976819973e-07,0.9997155427932739,0.00022397638235813086,0.9997155427932739
24087249,0.0,0.00011475636620158938,5.086392530984085e-06,0.9994462162256241,0.0004339413055276473,0.9994462162256241
24604160,0.0,0.00019854653692162337,0.9984675586223603,4.073364816576659e-05,0.001293134854495242,0.9984675586223603
24649362,0.0,7.522996274927246e-05,7.518275879192516e-07,0.9991412281990051,0.0007828041831089251,0.9991412281990051
25051946,0.0,8.073469382452459e-06,0.999926632642746,3.6050856408564867e-06,6.170885117171566e-05,0.999926632642746
25087935,0.0,2.569250591477612e-05,0.9998936235904694,1.5361308214778546e-05,6.53095205052523e-05,0.9998936235904694
25396779,0.0,4.938554220643709e-05,0.9998627603054047,5.4441732004306685e-06,8.23794209281914e-05,0.9998627603054047
25487970,0.0,4.100489732081769e-05,0.9998946279287338,9.32594261939812e-06,5.503915999724919e-05,0.9998946279287338
25597063,0.0,0.00017479006064601818,0.0002682196154637162,0.019773799896938678,0.9797831863164902,0.9797831863164902
25805166,0.0,2.3020566504783347e-05,3.71783547961968e-05,0.0004981340243830011,0.9994416624307633,0.9994416624307633
25961720,0.0,0.9999448657035828,1.1833101007141522e-05,1.2230073070895742e-05,3.108321398030967e-05,0.9999448657035828
25975705,0.0,2.3379533286060904e-05,0.9999280571937561,8.528249168193724e-06,4.0013787838688586e-05,0.9999280571937561
26120087,0.0,0.9999848127365112,4.4584052858454017e-07,5.5939940011739965e-06,9.164975244857487e-06,0.9999848127365112
26442687,0.0,8.467388670396759e-06,0.9999222755432129,2.463385010287311e-06,6.677715118712513e-05,0.9999222755432129
26610128,0.0,1.0010285518546879e-05,0.9999404370784759,1.673991033612765e-06,4.787371144630015e-05,0.9999404370784759
26621558,0.0,0.0003531319585817603,0.00018421949653198998,0.07540764231744103,0.9240550041198731,0.9358618021011352
26643572,0.0,6.465254509748315e-05,1.028927380097855e-06,0.9997052013874054,0.0002291003346271869,0.9997052013874054
26743625,0.0,2.1828437502335875e-05,0.9998992502689361,4.884155532636214e-06,7.403432191495085e-05,0.9998992502689361
27308542,0.0,8.333955120178613e-05,0.9998364597558975,1.971809092538024e-05,6.049312578397803e-05,0.9998364597558975
27330529,0.0,5.9756931204898254e-05,0.9998502403497695,8.659983382131032e-06,8.133216069835664e-05,0.9998502403497695
27480113,0.0,0.9999498903751374,2.9835993586857512e-06,1.82886305537977e-05,2.8832094085373682e-05,0.9999498903751374
27575714,0.0,0.00011603790371735089,3.047651259180384e-06,0.9983287781476975,0.00155212364188623,0.9983287781476975
27610569,0.0,6.874521632198026e-05,0.9998733788728714,9.64928767643869e-06,4.8202932157432904e-05,0.9998733788728714
28239722,0.0,5.354825811991229e-05,3.988039802607091e-05,0.003714276495338665,0.9961922913789749,0.9961922913789749
28271407,0.0,0.9997529268264771,7.721201473032124e-05,5.3746539197163654e-05,0.000116120840175385,0.9997529268264771
28623724,0.0,3.139066586754515e-05,3.39959137884982e-07,0.9998795717954636,8.868877223447991e-05,0.9998795717954636
28917184,0.0,0.0001127684039602017,0.0002594308243714734,0.0009759076710906299,0.9986519157886505,0.9986519157886505
29007228,0.0,6.87118595123902e-05,7.920353120027812e-07,0.9997160851955413,0.00021440934851848755,0.9997160851955413
29044258,0.0,0.00040123450380628503,3.445044774252577e-05,0.936825367808342,0.06273895310005168,0.936825367808342
29120442,0.0,3.735913973059436e-05,4.310752914349347e-07,0.9998684614896775,9.375162492232038e-05,0.9998684614896775
29373388,0.0,2.768678068605368e-05,0.9998397529125214,1.2769583327099098e-05,0.00011979245864492742,0.9998397529125214
29549828,0.0,0.9997850179672241,6.47909731924301e-05,4.6562553507101256e-05,0.00010364272238802012,0.9997850179672241
29785006,0.0,6.24275212430682e-05,1.1628880796976659e-06,0.9996692210435867,0.00026718829940360897,0.9996692210435867
30129440,0.0,0.0004826958629564141,0.000897994131082615,0.10837556961341757,0.8902437508106231,0.8924265593290329
30132721,0.0,1.6060611869761487e-05,0.9999185860157013,3.1747624802846987e-06,6.218064881977626e-05,0.9999185860157013
30151061,0.0,2.7061848777520935e-05,0.9999060213565827,2.7236578262090918e-06,6.419063720386475e-05,0.9999060213565827
30200176,0.0,2.1497556735994296e-05,0.99991295337677,4.16990196754341e-06,6.139321048976853e-05,0.99991295337677
30562234,0.0,8.415543002227618e-05,1.047845246926471e-06,0.9995368182659149,0.00037797273935207123,0.9995368182659149
30782746,0.0,6.278623541219537e-05,5.913909063792744e-07,0.9997834235429763,0.00015319450230888022,0.9997834235429763
31365423,0.0,0.0005911838146857415,0.00017405309763485145,0.4243075042963028,0.5749272564426064,0.8434289932250977
31374825,0.0,7.300551696970584e-05,2.6875468023490613e-06,0.999527382850647,0.00039691325000600715,0.999527382850647
31383325,0.0,3.205717443961475e-05,0.9998528569936752,1.0251899368540762e-05,0.00010483650776219728,0.9998528569936752
31413720,0.0,0.00011771229001166312,0.9997789233922958,1.9687238068397027e-05,8.36788762171551e-05,0.9997789233922958
31466892,0.0,9.243529730154599e-05,1.665839276654424e-06,0.9990076422691345,0.0008982526152976299,0.9990076422691345
31577976,0.0,0.9999864220619201,7.105057648004731e-07,4.135065000809845e-06,8.730284139346623e-06,0.9999864220619201
31712445,0.0,2.175069789700501e-05,2.267177574140078e-05,0.00018619853690319182,0.9997693926095963,0.9997693926095963
31871658,0.0,1.5175350745266769e-05,3.1735898437545985e-05,6.97727677106741e-05,0.9998833000659942,0.9998833000659942
31900270,0.0,0.000261065099766675,2.3365675951933716e-05,0.9719904452562332,0.02772512841620477,0.9719904452562332
32099432,0.0,7.753924071777121e-05,0.9998542696237565,1.0691394639650297e-05,5.749478987125904e-05,0.9998542696237565
32115339,0.0,2.077944600387127e-05,0.9999143004417419,5.213298732087424e-06,5.969069206912536e-05,0.9999143004417419
32132127,0.0,0.0005292811703838512,0.00021767635421378667,0.3736774618038907,0.6255755665712058,0.8670222222805023
32148751,0.0,0.00012849811992051403,3.656380934558001e-06,0.9995266526937485,0.00034120170730597975,0.9995266526937485
32287876,0.0,2.4362400472455194e-05,0.9998396307229995,7.985339254901192e-06,0.00012802838227796663,0.9998396307229995
32353821,0.0,2.7832255273096963e-05,5.633355140162166e-05,9.773599413162694e-05,0.9998181104660034,0.9998181104660034
32490543,0.0,1.687600738478068e-05,0.9998949050903321,5.537457923310285e-06,8.265873475463897e-05,0.9998949050903321
32566459,0.0,0.9999383747577667,3.5092516895929294e-06,2.0099654011573876e-05,3.800431095442036e-05,0.9999383747577667
32577067,0.0,0.999752277135849,7.827793233445845e-05,5.353932538127992e-05,0.00011590788089957,0.999752277135849
32846975,0.0,2.8006511138300992e-05,0.999882173538208,5.696168409485836e-06,8.411315393458501e-05,0.999882173538208
32881744,0.0,0.9999755084514618,1.213455260540286e-06,8.657094667796628e-06,1.464049414607871e-05,0.9999755084514618
33152657,0.0,9.93298058346979e-05,1.6841663265765306e-06,0.9995777100324631,0.00032127937247419347,0.9995777100324631
33218187,0.0,0.00021341628671502,8.456413343083114e-06,0.9975990563631058,0.0021790870669064497,0.9975990563631058
33533661,0.0,1.701398505247198e-05,0.9999151527881622,3.978263282533589e-06,6.383799354807707e-05,0.9999151527881622
